"Transaction Date","Transaction Time","Post Date","Account Number","Card Number","Trans ID",Units,"Unit of Measure","Unit Cost","Total Fuel Cost","Total Non-Fuel Cost","Gross Cost","Net Cost","Reported Tax",Product,"Product Description","Merchant (Brand)","Merchant Name","Merchant Address","Merchant City","Merchant State / Province","Merchant Postal Code",VIN,"Tank Capacity","Driver Last Name",Hub,"Outside of Home States","Outside of Service Area",Weekend,Holiday,"Irregular Hours","Purchase > $100","Not Unleaded Regular"
2024-07-02,14:59:00,2024-07-04,REDACTED,NY16,29267703840,16.795,GA,3.998,67.16,0,67.16,67.16,-11.26,UNL,"Unleaded Regular",REDACTED,REDACTED,"201 Saw Mill River Rd R",Millwood,NY,10546-1106,NY16,NULL,NY16,NY,0,0,0,0,0,0,0
2024-07-08,16:12:00,2024-07-10,REDACTED,NY16,29334227990,14.604,GA,3.499,51.1,0,51.1,51.1,-9.52,UNL,"Unleaded Regular",REDACTED,REDACTED,"2098 E Main St","Cortlandt Manor",NY,10567-2620,NY16,NULL,NY16,NY,0,0,0,0,0,0,0
2024-07-11,13:44:00,2024-07-15,REDACTED,NY16,29371634290,17.276,GA,3.779,65.29,0,65.29,65.29,-11.44,UNL,"Unleaded Regular",REDACTED,REDACTED,"2035 Saw Mill River Rd","Yorktown Heights",NY,10598,NY16,NULL,NY16,NY,0,0,0,0,0,0,0
2024-07-16,14:03:00,2024-07-18,REDACTED,NY16,29432731700,17.78,GA,3.899,69.34,0,69.34,69.34,-11.85,UNL,"Unleaded Regular",REDACTED,REDACTED,"635 Marble Ave",Thornwood,NY,10594,NY16,NULL,NY16,NY,0,0,0,0,0,0,0
2024-07-17,15:24:00,2024-07-19,REDACTED,NY16,29442917620,9.066,GA,3.899,35.35,0,35.35,35.35,-6.06,UNL,"Unleaded Regular",REDACTED,REDACTED,"2072 E Main St","Cortlandt Manor",NY,10567,NY16,NULL,NY16,NY,0,0,0,0,0,0,0
2024-07-19,15:32:00,2024-07-23,REDACTED,NY16,29474843180,15.262,GA,3.899,59.51,0,59.51,59.51,-10.17,UNL,"Unleaded Regular",REDACTED,REDACTED,"2072 E Main St","Cortlandt Manor",NY,10567,NY16,NULL,NY16,NY,0,0,0,0,0,0,0
2024-07-24,13:54:00,2024-07-29,REDACTED,NY16,29549243640,7.27,GA,3.859,28.05,0,28.05,28.05,-4.83,UNL,"Unleaded Regular",REDACTED,REDACTED,"635 Marble Ave",Thornwood,NY,10594,NY16,NULL,NY16,NY,0,0,0,0,0,0,0
2024-07-25,16:08:00,2024-07-29,REDACTED,NY16,29545503420,15.683,GA,3.899,61.15,0,61.15,61.15,-10.45,UNL,"Unleaded Regular",REDACTED,REDACTED,"2072 E Main St","Cortlandt Manor",NY,10567,NY16,NULL,NY16,NY,0,0,0,0,0,0,0
2024-07-30,15:18:00,2024-08-01,REDACTED,NY16,29604555940,16.867,GA,3.998,67.45,0,67.45,67.45,-11.32,UNL,"Unleaded Regular",REDACTED,REDACTED,"201 Saw Mill River Rd R",Millwood,NY,10546-1106,NY16,NULL,NY16,NY,0,0,0,0,0,0,0
2024-07-31,15:52:00,2024-08-02,REDACTED,NY16,29619024290,9.14,GA,3.899,35.64,0,35.64,35.64,-6.09,UNL,"Unleaded Regular",REDACTED,REDACTED,"2072 E Main St","Cortlandt Manor",NY,10567,NY16,NULL,NY16,NY,0,0,0,0,0,0,0
2024-08-02,15:29:00,2024-08-06,REDACTED,NY16,29649254740,17.375,GA,3.899,67.75,0,67.75,67.75,-11.59,UNL,"Unleaded Regular",REDACTED,REDACTED,"2072 E Main St","Cortlandt Manor",NY,10567,NY16,NULL,NY16,NY,0,0,0,0,0,0,0
2024-08-07,15:57:00,2024-08-09,REDACTED,NY16,29719174760,15.018,GA,3.479,52.25,0,52.25,52.25,-9.77,UNL,"Unleaded Regular",REDACTED,REDACTED,"2098 E Main St","Cortlandt Manor",NY,10567-2620,NY16,NULL,NY16,NY,0,0,0,0,0,0,0
2024-08-12,15:24:00,2024-08-14,REDACTED,NY16,29764979500,15.808,GA,3.999,63.22,0,63.22,63.22,-10.59,UNL,"Unleaded Regular",REDACTED,REDACTED,"201 Saw Mill River Rd R",Millwood,NY,10546-1106,NY16,NULL,NY16,NY,0,0,0,0,0,0,0
2024-08-14,10:43:00,2024-08-16,REDACTED,NY16,29794433000,10.383,GA,4.299,44.64,0,44.64,44.64,-7.09,UNL,"Unleaded Regular",REDACTED,REDACTED,"680 E Main St","Mount Kisco",NY,10549,NY16,NULL,NY16,NY,0,0,0,0,0,0,0
2024-06-10,21:08:00,2024-06-12,REDACTED,NY17,28987357370,20.365,GA,4.099,83.48,0,83.48,83.48,-14.11,UN+,"Unleaded Plus",REDACTED,REDACTED,"1198 E Tremont Ave",Bronx,NY,10460,NY17,NULL,NY17,NY,0,1,0,0,1,0,1
2024-06-10,21:42:00,2024-06-12,REDACTED,NY17,28995560700,20.621,GA,3.959,81.64,0,81.64,81.64,-14.16,UN+,"Unleaded Plus",REDACTED,REDACTED,"164 Willis Ave",Bronx,NY,10454,NY17,NULL,NY17,NY,0,1,0,0,1,0,1
2024-06-10,22:24:00,2024-06-12,REDACTED,NY17,28996155360,17.395,GA,4.599,80,0,80,80,-12.42,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,1,0,1
2024-06-12,16:02:00,2024-06-14,REDACTED,NY17,29027522860,17.394,GA,4.599,80,0,80,80,-12.42,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,0,0,1
2024-06-12,18:05:00,2024-06-14,REDACTED,NY17,29027522870,50.178,GA,4.599,230.77,0,230.77,230.77,-35.84,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,1,1,1
2024-06-14,14:23:00,2024-06-18,REDACTED,NY17,29058976040,22.338,GA,4.598,102.73,0,102.73,102.73,-15.96,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,0,1,1
2024-06-14,21:43:00,2024-06-18,REDACTED,NY17,29058855530,16.462,GA,4.038,66.49,0,66.49,66.49,-11.36,UN+,"Unleaded Plus",REDACTED,REDACTED,"691 E 149th St",Bronx,NY,10455,NY17,NULL,NY17,NY,0,1,0,0,1,0,1
2024-06-15,17:13:00,2024-06-18,REDACTED,NY17,29067415400,23.714,GA,4.798,113.8,0,113.8,113.8,-17.15,SUP,"Unleaded Super",REDACTED,REDACTED,"1740 Jerome Ave",Bronx,NY,10453,NY17,NULL,NY17,NY,0,1,1,0,0,1,1
2024-06-15,19:55:00,2024-06-18,REDACTED,NY17,29067415480,29.154,GA,4.599,134.08,0,134.08,134.08,-20.82,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,1,0,1,1,1
2024-06-15,23:53:00,2024-06-18,REDACTED,NY17,29074413080,6.975,GA,5.799,40.45,0,40.45,40.45,-5.35,SUP,"Unleaded Super",REDACTED,REDACTED,"1106 Metcalf Ave",Bronx,NY,10472,NY17,NULL,NY17,NY,0,1,1,0,1,0,1
2024-06-16,21:48:00,2024-06-18,REDACTED,NY17,29073503070,18.909,GA,4.299,81.29,0,81.29,81.29,-13.25,SUP,"Unleaded Super",REDACTED,REDACTED,"1243 E Tremont Ave",Bronx,NY,10460-3006,NY17,NULL,NY17,NY,0,1,1,0,1,0,1
2024-06-17,08:21:00,2024-06-19,REDACTED,NY17,29084828930,13.248,GA,4.319,57.22,0,57.22,57.22,-9.3,SUP,"Unleaded Super",REDACTED,REDACTED,"1730 Cross Bronx Expy",Bronx,NY,10472,NY17,NULL,NY17,NY,0,1,0,0,0,0,1
2024-06-19,13:17:00,2024-06-21,REDACTED,NY17,29115655940,14.948,GA,4.258,63.66,0,63.66,63.66,-10.47,UN+,"Unleaded Plus",REDACTED,REDACTED,"1865 Bruckner Blvd",Bronx,NY,10472,NY17,NULL,NY17,NY,0,1,0,0,0,0,1
2024-06-19,15:16:35,2024-06-21,REDACTED,NY17,29108994930,16.283,GA,4.298,70,0,70,70,-11.42,SUP,"Unleaded Super",REDACTED,REDACTED,"902 Soundview Ave",Bronx,NY,10473,NY17,NULL,NY17,NY,0,1,0,0,0,0,1
2024-06-20,21:29:00,2024-06-24,REDACTED,NY17,29131005120,25.048,GA,4.439,111.19,0,111.19,111.19,-17.71,SUP,"Unleaded Super",REDACTED,REDACTED,"164 Willis Ave",Bronx,NY,10454,NY17,NULL,NY17,NY,0,1,0,0,1,1,1
2024-06-20,23:15:00,2024-06-24,REDACTED,NY17,29130651970,16.238,GA,4.459,72.41,0,72.41,72.41,-11.5,UN+,"Mid/Plus 2",REDACTED,REDACTED,"1514 Bronxdale Ave",Bronx,NY,10462,NY17,NULL,NY17,NY,0,1,0,0,1,0,1
2024-06-21,00:55:00,2024-06-25,REDACTED,NY17,29146838780,15.344,GA,4.558,69.95,0,69.95,69.95,-10.94,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,1,0,1
2024-06-21,14:52:00,2024-06-25,REDACTED,NY17,29146838790,17.576,GA,4.559,80.13,0,80.13,80.13,-12.53,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,0,0,1
2024-06-21,17:26:00,2024-06-25,REDACTED,NY17,29146838800,28.333,GA,4.558,129.17,0,129.17,129.17,-20.19,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,0,1,1
2024-06-22,21:33:00,2024-06-25,REDACTED,NY17,29155238100,20.101,GA,4.558,91.64,0,91.64,91.64,-14.33,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,1,0,1,0,1
2024-06-23,23:48:00,2024-06-25,REDACTED,NY17,29160570290,42.381,GA,4.439,188.13,0,188.13,188.13,-29.99,SUP,"Unleaded Super",REDACTED,REDACTED,"164 Willis Ave",Bronx,NY,10454,NY17,NULL,NY17,NY,0,1,1,0,1,1,1
2024-06-24,17:20:00,2024-06-26,REDACTED,NY17,29172592350,16.686,GA,4.539,75.74,0,75.74,75.74,-11.87,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,0,0,1
2024-06-25,10:46:00,2024-06-27,REDACTED,NY17,29188421740,16.594,GA,4.538,75.32,0,75.32,75.32,-11.81,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,0,0,1
2024-06-25,23:23:00,2024-06-28,REDACTED,NY17,29204525180,27.091,GA,4.799,130.01,0,130.01,130.01,-19.59,SUP,"Unleaded Super",REDACTED,REDACTED,"1740 Jerome Ave",Bronx,NY,10453,NY17,NULL,NY17,NY,0,1,0,0,1,1,1
2024-06-27,15:13:00,2024-07-01,REDACTED,NY17,29220680480,32.791,GA,4.599,150.81,0,150.81,150.81,-23.42,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,0,1,1
2024-06-27,18:31:00,2024-07-01,REDACTED,NY17,29220680470,32.106,GA,4.599,147.66,0,147.66,147.66,-22.94,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,1,1,1
2024-06-28,17:43:00,2024-07-02,REDACTED,NY17,29236250190,27.97,GA,4.559,127.52,0,127.52,127.52,-19.94,SUP,"Unleaded Super",REDACTED,REDACTED,"3936 10th Ave","New York",NY,10034,NY17,NULL,NY17,NY,0,1,0,0,0,1,1
2024-06-28,23:38:00,2024-07-02,REDACTED,NY17,29235684920,47.662,GA,4.438,211.57,0,211.57,211.57,-33.72,SUP,"Unleaded Super",REDACTED,REDACTED,"164 Willis Ave",Bronx,NY,10454,NY17,NULL,NY17,NY,0,1,0,0,1,1,1
2024-06-30,12:07:00,2024-07-02,REDACTED,NY17,29250337210,38.521,GA,4.599,177.16,0,177.16,177.16,-27.51,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,1,0,0,1,1
2024-06-30,14:37:00,2024-07-02,REDACTED,NY17,29250230950,8.462,GA,4.438,37.56,0,37.56,37.56,-5.99,SUP,"Unleaded Super",REDACTED,REDACTED,"164 Willis Ave",Bronx,NY,10454,NY17,NULL,NY17,NY,0,1,1,0,0,0,1
2024-07-01,17:44:00,2024-07-03,REDACTED,NY17,29261519610,47.865,GA,4.598,220.13,0,220.13,220.13,-34.19,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,0,1,1
2024-07-01,21:34:00,2024-07-03,REDACTED,NY17,29261519600,13.166,GA,4.598,60.55,0,60.55,60.55,-9.4,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,1,0,1
2024-07-02,10:42:00,2024-07-04,REDACTED,NY17,29276825960,15.649,GA,4.198,65.71,0,65.71,65.71,-10.91,UN+,"Unleaded Plus",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,0,0,1
2024-07-02,21:03:00,2024-07-04,REDACTED,NY17,29276132340,28.783,GA,4.558,131.22,0,131.22,131.22,-20.51,UN+,"Mid/Plus 2",REDACTED,REDACTED,"1514 Bronxdale Ave",Bronx,NY,10462,NY17,NULL,NY17,NY,0,1,0,0,1,1,1
2024-07-02,22:15:00,2024-07-04,REDACTED,NY17,29276825970,22.309,GA,3.798,84.75,0,84.75,84.75,-15.16,UNL,"Unleaded Regular",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,1,0,0
2024-07-03,12:22:00,2024-07-05,REDACTED,NY17,29292232170,16.694,GA,4.599,76.78,0,76.78,76.78,-11.95,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,0,0,1
2024-07-03,13:52:00,2024-07-05,REDACTED,NY17,29292232190,21.65,GA,4.599,99.57,0,99.57,99.57,-15.46,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,0,0,1
2024-07-03,22:28:00,2024-07-05,REDACTED,NY17,29292232180,18.166,GA,4.599,83.55,0,83.55,83.55,-12.97,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,1,0,1
2024-07-04,12:57:00,2024-07-08,REDACTED,NY17,29300894680,19.707,GA,4.598,90.63,0,90.63,90.63,-14.09,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,1,0,0,1
2024-07-04,18:38:00,2024-07-08,REDACTED,NY17,29300894670,16.09,GA,4.599,74,0,74,74,-11.49,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,1,1,0,1
2024-07-04,22:26:00,2024-07-08,REDACTED,NY17,29300894660,13.1,GA,4.599,60.25,0,60.25,60.25,-9.37,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,1,1,0,1
2024-07-05,01:06:00,2024-07-08,REDACTED,NY17,29300795870,62.649,GA,4.499,281.86,0,281.86,281.86,-44.48,SUP,"Unleaded Super",REDACTED,REDACTED,"164 Willis Ave",Bronx,NY,10454,NY17,NULL,NY17,NY,0,1,0,0,1,1,1
2024-07-05,18:05:00,2024-07-09,REDACTED,NY17,29309079820,24.806,GA,4.498,111.6,0,111.6,111.6,-17.61,SUP,"Unleaded Super",REDACTED,REDACTED,"164 Willis Ave",Bronx,NY,10454,NY17,NULL,NY17,NY,0,1,0,0,1,1,1
2024-07-05,21:40:00,2024-07-09,REDACTED,NY17,29308765050,32.34,GA,5.098,164.9,0,164.9,164.9,-23.8,UN+,"Mid/Plus 2",REDACTED,REDACTED,"1657 Jerome Ave",Bronx,NY,10453,NY17,NULL,NY17,NY,0,1,0,0,1,1,1
2024-07-06,13:32:00,2024-07-09,REDACTED,NY17,29315682140,51.719,GA,4.498,232.68,0,232.68,232.68,-36.72,SUP,"Unleaded Super",REDACTED,REDACTED,"164 Willis Ave",Bronx,NY,10454,NY17,NULL,NY17,NY,0,1,1,0,0,1,1
2024-07-06,15:51:00,2024-07-09,REDACTED,NY17,29315822640,33.537,GA,4.599,154.24,0,154.24,154.24,-23.95,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,1,0,0,1,1
2024-07-07,17:08:00,2024-07-09,REDACTED,NY17,29320963600,21.378,GA,4.599,98.32,0,98.32,98.32,-15.27,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,1,0,0,0,1
2024-07-07,20:14:00,2024-07-09,REDACTED,NY17,29320963590,14.348,GA,4.599,65.99,0,65.99,65.99,-10.26,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,1,0,1,0,1
2024-07-08,00:47:00,2024-07-10,REDACTED,NY17,29332375170,19.671,GA,4.599,90.47,0,90.47,90.47,-14.04,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,1,0,1
2024-07-08,11:58:00,2024-07-10,REDACTED,NY17,29331701430,26.086,GA,4.799,125.19,0,125.19,125.19,-18.86,SUP,"Unleaded Super",REDACTED,REDACTED,"444 Soundview Ave",Bronx,NY,10473,NY17,NULL,NY17,NY,0,1,0,0,0,1,1
2024-07-08,12:10:00,2024-07-10,REDACTED,NY17,29331701440,39.711,GA,4.798,190.57,0,190.57,190.57,-28.72,SUP,"Unleaded Super",REDACTED,REDACTED,"444 Soundview Ave",Bronx,NY,10473,NY17,NULL,NY17,NY,0,1,0,0,0,1,1
2024-07-09,19:10:00,2024-07-11,REDACTED,NY17,29347266730,37.856,GA,4.559,172.59,0,172.59,172.59,-26.98,UN+,"Mid/Plus 2",REDACTED,REDACTED,"1514 Bronxdale Ave",Bronx,NY,10462,NY17,NULL,NY17,NY,0,1,0,0,1,1,1
2024-07-09,20:16:00,2024-07-11,REDACTED,NY17,29347987120,35.378,GA,4.598,162.7,0,162.7,162.7,-25.27,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,1,1,1
2024-07-09,21:27:00,2024-07-11,REDACTED,NY17,29347620980,28.327,GA,4.498,127.44,0,127.44,127.44,-20.11,SUP,"Unleaded Super",REDACTED,REDACTED,"164 Willis Ave",Bronx,NY,10454,NY17,NULL,NY17,NY,0,1,0,0,1,1,1
2024-07-10,12:45:00,2024-07-12,REDACTED,NY17,29363525050,10.063,GA,4.498,45.27,0,45.27,45.27,-7.16,SUP,"Unleaded Super",REDACTED,REDACTED,"164 Willis Ave",Bronx,NY,10454,NY17,NULL,NY17,NY,0,1,0,0,0,0,1
2024-07-10,21:54:00,2024-07-15,REDACTED,NY17,29370482170,34.742,GA,4.379,152.14,0,152.14,152.14,-24.49,SUP,"Unleaded Super",REDACTED,REDACTED,"2895 Jerome Evenue",Bronx,NY,10468,NY17,NULL,NY17,NY,0,1,0,0,1,1,1
2024-07-11,16:53:00,2024-07-15,REDACTED,NY17,29379736210,37.073,GA,4.599,170.5,0,170.5,170.5,-26.48,SUP,"Unleaded Super",REDACTED,REDACTED,"3936 10th Ave","New York",NY,10034,NY17,NULL,NY17,NY,0,1,0,0,0,1,1
2024-07-11,21:39:00,2024-07-15,REDACTED,NY17,29379785600,29.939,GA,4.599,137.69,0,137.69,137.69,-21.39,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,1,1,1
2024-07-12,14:58:00,2024-07-16,REDACTED,NY17,29394626830,15.715,GA,4.598,72.27,0,72.27,72.27,-11.24,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,0,0,1
2024-07-12,16:50:00,2024-07-16,REDACTED,NY17,29394626820,12.094,GA,3.799,45.95,0,45.95,45.95,-8.22,UNL,"Unleaded Regular",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,0,0,0
2024-07-12,22:48:00,2024-07-16,REDACTED,NY17,29394626840,20.665,GA,4.599,95.04,0,95.04,95.04,-14.75,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,1,0,1
2024-07-13,15:24:00,2024-07-16,REDACTED,NY17,29403750430,27.666,GA,4.599,127.24,0,127.24,127.24,-19.76,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,1,0,0,1,1
2024-07-14,14:00:00,2024-07-16,REDACTED,NY17,29409808270,34.069,GA,4.598,156.68,0,156.68,156.68,-24.34,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,1,0,0,1,1
2024-07-14,16:19:00,2024-07-16,REDACTED,NY17,29409808300,43.492,GA,4.599,200.02,0,200.02,200.02,-31.07,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,1,0,0,1,1
2024-07-14,16:55:00,2024-07-16,REDACTED,NY17,29409808290,36.578,GA,4.598,168.22,0,168.22,168.22,-26.13,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,1,0,0,1,1
2024-07-15,12:52:00,2024-07-17,REDACTED,NY17,29421326820,28.364,GA,4.599,130.45,0,130.45,130.45,-20.26,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,0,1,1
2024-07-15,16:28:00,2024-07-17,REDACTED,NY17,29420604880,64.913,GA,4.498,292.04,0,292.04,292.04,-46.09,SUP,"Unleaded Super",REDACTED,REDACTED,"164 Willis Ave",Bronx,NY,10454,NY17,NULL,NY17,NY,0,1,0,0,0,1,1
2024-07-15,17:51:00,2024-07-17,REDACTED,NY17,29421326830,36.094,GA,4.599,166,0,166,166,-25.79,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,1,1,1
2024-07-16,16:58:00,2024-07-18,REDACTED,NY17,29436536780,47.005,GA,4.499,211.48,0,211.48,211.48,-33.37,SUP,"Unleaded Super",REDACTED,REDACTED,"164 Willis Ave",Bronx,NY,10454,NY17,NULL,NY17,NY,0,1,0,0,0,1,1
2024-07-16,19:45:00,2024-07-18,REDACTED,NY17,29437284080,33.271,GA,4.198,139.7,0,139.7,139.7,-23.19,UN+,"Unleaded Plus",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,1,1,1
2024-07-16,22:00:00,2024-07-18,REDACTED,NY17,29436536770,44.509,GA,4.499,200.25,0,200.25,200.25,-31.6,SUP,"Unleaded Super",REDACTED,REDACTED,"164 Willis Ave",Bronx,NY,10454,NY17,NULL,NY17,NY,0,1,0,0,1,1,1
2024-07-17,02:27:00,2024-07-18,REDACTED,NY17,29436618010,14.924,GA,4.559,68.04,0,68.04,68.04,-10.62,UN+,"Mid/Plus 2",REDACTED,REDACTED,"1514 Bronxdale Ave",Bronx,NY,10462,NY17,NULL,NY17,NY,0,1,0,0,1,0,1
2024-07-17,14:14:00,2024-07-19,REDACTED,NY17,29452514840,15.678,GA,4.519,70.85,0,70.85,70.85,0,FUL,"Future Defined",REDACTED,REDACTED,"1881 E Tremont Ave",Bronx,NY,10462,NY17,NULL,NY17,NY,0,1,0,0,0,0,1
2024-07-17,17:40:00,2024-07-19,REDACTED,NY17,29453272770,32.943,GA,4.598,151.5,0,151.5,151.5,-23.54,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,0,1,1
2024-07-18,16:43:00,2024-07-22,REDACTED,NY17,29468719920,17.912,GA,3.658,65.54,0,65.54,65.54,-12.06,UNL,"Unleaded Regular",REDACTED,REDACTED,"1865 Bruckner Blvd",Bronx,NY,10472,NY17,NULL,NY17,NY,0,1,0,0,0,0,0
2024-07-19,16:52:00,2024-07-23,REDACTED,NY17,29484419060,65.231,GA,4.599,300,0,300,300,-46.6,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,0,1,1
2024-07-19,19:55:00,2024-07-23,REDACTED,NY17,29484419040,16.27,GA,4.599,74.83,0,74.83,74.83,-11.62,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,1,0,1
2024-07-19,20:48:00,2024-07-23,REDACTED,NY17,29484419050,26.959,GA,4.598,123.98,0,123.98,123.98,-19.25,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,0,0,1,1,1
2024-07-20,13:46:00,2024-07-23,REDACTED,NY17,29493030510,45.461,GA,4.599,209.08,0,209.08,209.08,-32.48,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,1,0,0,1,1
2024-07-20,16:39:00,2024-07-23,REDACTED,NY17,29493030500,11.071,GA,4.599,50.92,0,50.92,50.92,-7.92,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,1,0,0,0,1
2024-07-20,20:11:00,2024-07-23,REDACTED,NY17,29493030520,65.231,GA,4.599,300,0,300,300,-46.6,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,1,0,1,1,1
2024-07-21,15:58:00,2024-07-23,REDACTED,NY17,29498384930,35.86,GA,4.498,161.33,0,161.33,161.33,-25.46,SUP,"Unleaded Super",REDACTED,REDACTED,"164 Willis Ave",Bronx,NY,10454,NY17,NULL,NY17,NY,0,1,1,0,0,1,1
2024-07-21,16:21:00,2024-07-23,REDACTED,NY17,29498492640,65.231,GA,4.599,300,0,300,300,-46.6,SUP,"Unleaded Super",REDACTED,REDACTED,"115 E 138th St",Bronx,NY,10451,NY17,NULL,NY17,NY,0,1,1,0,0,1,1
